x_0	y_0	x_1	y_1	x_2	y_2	x_3	y_3	x_4	y_4	x_5	y_5	x_6	y_6	x_7	y_7	x_8	y_8	x_9	y_9	x_10	y_10	x_11	y_11	x_12	y_12	x_13	y_13	x_14	y_14	x_15	y_15	x_16	y_16	x_17	y_17	x_18	y_18	x_19	y_19	x_20	y_20	x_21	y_21	x_22	y_22	x_23	y_23	x_24	y_24	x_25	y_25	x_26	y_26	x_27	y_27	x_28	y_28	x_29	y_29	x_30	y_30	x_31	y_31	x_32	y_32	x_33	y_33	x_34	y_34	x_35	y_35	x_36	y_36	x_37	y_37	x_38	y_38	x_39	y_39	x_40	y_40	x_41	y_41	x_42	y_42	x_43	y_43	x_44	y_44	x_45	y_45	x_46	y_46	x_47	y_47	x_48	y_48	x_49	y_49	x_50	y_50	x_51	y_51	x_52	y_52	x_53	y_53	x_54	y_54	x_55	y_55	x_56	y_56	x_57	y_57	x_58	y_58	x_59	y_59	x_60	y_60	x_61	y_61	x_62	y_62	x_63	y_63	x_64	y_64	x_65	y_65	x_66	y_66	x_67	y_67	x_68	y_68	x_69	y_69	x_70	y_70	x_71	y_71	x_72	y_72	x_73	y_73	x_74	y_74	x_75	y_75	x_76	y_76	x_77	y_77	x_78	y_78	x_79	y_79	x_80	y_80	x_81	y_81	x_82	y_82	x_83	y_83	x_84	y_84	x_85	y_85	x_86	y_86	x_87	y_87	x_88	y_88
28.08	472.01	27.19	346.91	26.41	360.29	49.00	351.18	81.91	404.29													86.48	358.52					92.81	110.58	99.92	326.73	107.21	453.19	130.00	479.54	144.69	345.68							182.00	212.00	186.85	461.16	196.88	176.95	213.27	185.73	214.16	505.19	233.51	337.23			253.62	451.20			293.93	441.37	297.20	80.27	303.70	363.60	312.55	178.61	323.67	154.62			318.80	212.78			336.68	414.70	331.45	510.00	339.95	83.86	349.10	173.68	345.64	138.97	361.75	265.42	356.68	433.02	370.18	300.03	383.03	419.82	401.99	135.36									393.98	189.89			438.96	374.50			461.68	4.96	461.63	209.43	458.00	1.49	470.48	274.48			481.26	439.43	486.13	124.03	513.49	504.00	550.63	81.67			561.49	258.21	559.78	180.33	569.47	488.00	575.54	120.59							586.06	394.43			624.35	392.94	639.70	194.30	639.98	415.78	640.37	106.15	665.00	224.00	671.69	118.64	675.03	135.65	682.10	38.99										
28.95	471.68	26.35	347.12	26.31	361.04	49.18	351.22	82.35	404.05													86.69	357.67					92.32	110.36	99.42	326.93	107.46	453.28	129.55	480.00	145.52	346.00							182.00	213.00	187.01	461.99	197.30	177.70	213.21	185.75	213.85	505.77	233.85	336.88			253.85	451.74			293.04	442.04	296.69	80.87	303.66	362.91	312.23	178.96	323.87	154.43			318.76	212.80			337.00	415.00	331.54	510.00	339.65	84.25	348.88	173.99	344.99	139.16	362.15	266.01	356.23	434.10	370.60	299.83	382.92	419.64	396.38	135.05									393.25	190.22			438.70	374.02			462.00	5.50	461.47	208.83	458.48	2.48	470.00	274.51			481.91	439.51	486.17	124.11	513.33	504.28	550.98	82.29			561.19	258.42	560.49	181.31	569.48	488.47	575.50	121.50							586.29	394.49			624.30	393.59	640.00	193.52	639.95	415.77	640.45	107.00	665.00	224.00	671.72	118.26	674.57	135.58	681.86	39.13										
29.05	471.54	24.86	347.26	25.88	361.27	49.44	351.07	82.65	404.47													86.71	357.33					91.80	110.77	99.23	327.33	106.97	453.53	129.71	479.69	145.49	345.52							183.00	213.00	187.02	462.41	196.79	177.60	212.89	186.31	213.52	506.34	233.67	337.86			253.64	451.60			293.02	442.85	296.22	80.96	304.14	363.32	312.66	179.47	323.55	154.63			319.02	212.45			336.55	415.00	332.00	509.50	339.96	84.87	349.14	173.56	345.12	139.03	361.84	265.41	356.74	433.69	370.40	299.49	382.70	419.83	396.82	135.29									393.72	190.41			438.49	374.02			461.98	5.68	461.71	209.12	458.40	2.37	469.52	274.50			481.68	439.33	485.54	124.01	512.95	504.19	550.76	82.14			560.46	258.20	561.24	182.69	569.49	489.00	575.28	121.28							586.31	394.42			623.89	394.01	640.47	193.49	639.83	415.40	641.07	107.16			671.51	118.49	674.68	135.72	682.68	39.07										
29.08	471.44	25.35	347.12	26.17	360.47	49.49	352.01	83.30	404.21													86.50	358.46					91.56	110.23	99.24	327.83	106.19	454.07	129.50	480.00	145.69	345.67							183.00	214.00	186.87	461.70	195.85	177.58	212.75	186.24	213.31	506.51	234.65	337.86			253.30	451.57			293.16	442.57	296.51	80.19	304.81	363.85	312.76	179.42	323.53	154.48			318.97	212.45			336.33	415.30	332.00	509.50	339.59	84.59	349.77	173.85	345.37	138.82	361.05	265.17	356.96	433.42	370.14	298.93	382.91	420.16	396.34	134.89									394.05	190.62			438.49	374.00			463.34	5.34	461.83	209.07	458.63	2.18	470.32	274.34			480.91	438.55	485.10	123.86	513.14	504.43	550.47	82.10			559.67	258.21	559.61	179.87	569.48	489.51	575.31	121.26							586.34	393.91			623.32	393.60	639.72	193.65	639.54	415.50	641.66	107.05			672.00	118.84	674.15	135.42	682.83	39.56										
29.30	471.45	25.47	346.63	25.59	360.92	49.70	351.91	83.18	403.84													86.51	358.50					91.31	110.39	99.91	327.82	106.08	454.09	129.48	480.49	145.67	346.29							182.00	214.00	186.99	461.28	195.36	177.50	213.38	186.49	212.64	506.83	234.35	338.10			253.17	451.38			293.83	442.09	296.63	80.09	304.81	364.97	312.63	179.61	323.42	154.43			318.71	212.56			336.32	415.67	332.00	509.51	339.62	85.05	349.95	174.54	345.00	139.18	361.32	265.30	356.78	433.60	370.29	299.04	382.94	420.08	396.80	135.03									393.66	191.07			438.59	374.77			462.04	5.81	461.71	209.42	458.59	2.23	470.27	273.51			481.24	438.55	485.20	123.68	513.02	504.39	550.47	82.33			558.88	258.47	559.75	178.72	569.80	489.60	576.16	120.51							586.14	394.64			622.83	393.24	639.71	193.68	640.00	415.73	642.21	107.16			672.16	118.61	673.34	135.21	682.59	39.46										
28.65	470.79	24.57	346.62	25.60	361.06	49.48	351.79	83.41	403.71													87.31	358.30					90.88	110.63	99.97	328.14	106.78	453.55	128.38	481.29	146.48	345.49							182.00	213.49	186.52	460.49	195.56	177.24	213.57	186.69	212.46	506.78	233.65	337.73			253.07	451.17			294.43	442.32	296.52	79.68	304.24	364.77	312.09	180.63	324.12	154.78			318.08	213.14			336.34	415.71	332.00	509.52	339.97	86.00	350.29	175.02	345.05	139.76	360.37	264.89	356.81	433.58	370.76	299.32	382.88	420.35	401.23	136.02									393.85	191.15			438.41	374.80			462.14	5.89	461.96	208.59	458.50	2.98	470.65	274.32			480.86	438.70	485.31	123.15	513.06	504.12	550.31	82.80			558.88	258.59	559.70	177.27	569.50	489.52	577.01	120.99							586.46	394.54			621.96	392.80	640.33	192.70	639.56	415.54	643.06	106.93			672.03	119.00	674.38	134.54	682.41	39.83										
28.64	470.51	24.69	346.33	25.29	360.97	49.54	351.89	83.46	404.10													87.27	358.33					90.62	110.61	100.45	328.43	107.22	453.68	128.32	481.33	146.32	344.70							182.49	213.51	186.76	460.00	195.81	177.57	213.17	186.58	212.38	506.86	234.15	337.94			252.90	451.32			294.68	442.19	296.56	79.36	304.24	363.92	312.44	179.98	324.33	154.24			318.05	213.66			336.48	416.00	332.31	509.32	339.64	86.01	350.06	175.22	345.20	139.59	360.36	264.74	357.14	433.17	370.53	299.41	383.25	420.02	401.10	136.12									394.02	191.16			438.50	374.51			463.49	5.92	461.80	208.78	458.39	2.80	470.59	274.20			480.94	438.69	485.19	123.18	513.32	504.26	549.65	83.35			559.02	258.25	559.61	177.10	569.94	489.50	577.34	121.15							586.54	394.18			622.74	392.79	640.23	193.00	639.52	415.46	643.24	106.44			672.46	118.91	674.51	134.20	682.45	39.08										
28.18	470.16	24.85	346.79	25.09	361.32	48.75	351.64	83.75	404.37													86.49	358.50					90.21	110.12	100.47	328.07	106.66	453.66	128.50	481.46	146.50	344.49							182.98	213.25	186.51	459.50	196.92	178.27	213.01	186.54	212.88	506.71	234.44	337.49			252.88	451.76			294.79	442.16	296.45	78.89	304.48	363.85	312.51	179.99	324.07	153.67			317.47	213.69			336.31	415.66	333.00	509.53	339.95	85.63	349.59	175.44	345.22	140.16	359.65	265.46	357.28	432.90	370.63	299.30	383.74	420.58	401.57	136.48									393.73	191.01			438.17	375.16			463.27	5.71	460.86	208.17	458.41	2.80	470.58	275.21			481.79	438.69	485.61	124.35	513.11	504.34	549.96	82.20			558.63	258.57	559.50	178.25	569.50	489.96	576.16	121.49							586.05	394.23			622.83	392.25	640.45	192.52	638.78	414.38	643.47	105.98			673.32	119.12	674.73	134.16	682.11	39.28										
28.17	470.52	24.65	346.87	25.18	361.19	48.84	351.73	83.90	404.18													86.52	358.51					89.28	110.14	101.06	328.30	106.86	453.45	128.52	481.00	146.42	344.78							182.60	213.21	187.50	459.55	196.77	177.70	213.39	186.80	212.65	506.45	234.35	337.08			253.19	451.68			294.43	442.33	296.70	79.34	304.05	363.08	312.27	180.01	324.61	153.60			317.45	213.59			336.00	415.49	333.55	510.00	340.01	85.29	349.29	175.56	344.92	140.84	359.75	265.73	357.22	433.00	370.91	298.71	384.13	420.36	401.87	136.37									393.88	190.82			438.00	375.00			461.85	5.41	461.01	207.94	458.41	2.80	470.90	275.86			481.55	438.48	485.84	124.62	513.08	504.48	550.02	81.97			558.63	259.05	559.78	178.07	570.26	490.01	575.81	121.19							585.88	394.96			623.09	392.44	640.00	192.97	638.60	413.83	643.58	105.75			673.70	119.01	675.17	134.41	682.36	41.23										
27.60	469.82	24.32	347.55	24.86	361.66	49.23	351.46	84.46	404.29													87.50	358.56					88.85	110.40	101.04	328.21	106.63	453.32	128.32	481.30	146.49	345.01							182.65	213.68	187.50	460.49	197.81	177.57	214.05	187.10	212.58	506.39	234.51	336.98			252.43	451.59			293.74	441.95	296.39	79.57	303.72	362.33	312.25	179.40	325.34	153.95			317.84	213.65			335.00	414.51	333.65	509.30	339.67	85.79	349.57	175.58	344.50	141.45	359.29	266.04	356.94	432.62	371.51	298.77	384.10	420.54	397.88	134.43									393.46	190.86			437.00	375.00			462.83	6.52	460.88	207.76	457.89	3.44	470.79	276.43			481.28	437.81	485.75	124.49	512.77	504.13	550.40	81.67			558.89	259.67	560.37	179.48	570.15	489.99	575.32	121.16							585.80	394.61			624.05	392.36	638.63	192.79	638.49	414.49	644.06	105.38			674.26	119.85	675.98	134.79	682.21	40.81										
28.46	469.59	23.98	348.01	24.54	362.36	48.98	351.76	84.25	404.48													87.68	358.70					88.38	110.67	101.09	328.54	106.53	453.41	127.67	482.29	145.73	344.99							182.50	213.52	187.49	460.49	197.98	178.23	213.56	187.36	212.69	506.45	234.77	336.99			251.66	451.87			293.26	441.97	295.95	79.34	303.11	361.97	312.18	180.41	325.45	154.28			318.02	213.51			335.31	414.34	333.49	509.51	339.69	86.39	349.79	174.96	344.48	141.57	358.89	266.11	356.92	433.13	371.89	298.68	384.14	420.29	397.80	134.35									393.83	191.65			437.71	376.03			462.95	6.36	460.92	207.72	458.42	3.82	470.68	276.77			481.37	437.78	485.59	124.30	512.79	503.96	550.12	81.53			559.23	260.31	560.92	180.54	569.91	490.17	574.57	120.82							585.75	394.60			625.10	392.34	638.51	193.01	638.51	414.96	644.16	104.78			674.56	120.10	676.41	135.18	681.99	37.57										
27.96	469.38	23.53	347.12	24.65	362.77	49.02	351.74	84.15	404.65													86.72	358.66					87.94	110.42	100.99	328.64	106.89	453.50	127.29	482.33	145.51	344.47							182.49	214.48	187.50	461.45	197.73	177.27	213.76	187.40	212.30	506.56	235.04	337.79			250.82	452.13			293.56	441.92	296.43	80.11	302.42	362.64	312.49	179.66	325.21	153.55			318.56	213.08			335.00	414.51	333.52	509.50	339.71	86.15	350.21	174.04	344.53	141.77	358.48	265.92	356.65	433.76	372.81	298.13	383.95	420.53	398.06	134.54									393.74	191.40			438.01	376.98			463.96	6.20	460.95	208.39	459.38	3.41	470.74	276.00			481.74	437.06	485.41	123.95	512.32	504.02	549.52	81.46			558.93	260.41	560.81	179.17	569.96	489.99	573.98	121.40							586.09	395.22			625.67	392.01	638.62	192.80	638.00	415.48	644.04	104.50			675.45	119.87	677.09	134.86	682.57	41.21										
27.69	469.29	23.46	347.83	24.44	363.16	48.96	352.14	83.99	404.70													86.71	359.31					87.70	110.85	100.97	328.05	106.90	453.56	126.51	483.46	145.70	344.64							182.13	214.12	187.55	460.50	197.71	177.65	213.83	188.25	211.67	506.85	234.95	338.46			250.35	452.33			293.18	442.25	296.35	79.90	302.10	362.33	312.38	179.37	324.76	153.49			318.94	212.72			334.32	414.68	334.46	509.00	340.24	85.76	350.21	174.85	344.84	142.17	357.94	265.79	356.58	433.43	373.01	298.04	383.66	420.86	402.31	136.44									393.92	191.75			438.76	377.11			462.56	6.26	460.72	207.69	459.38	3.41	470.67	276.36			481.60	437.44	485.49	124.04	512.19	504.26	549.86	81.24			558.93	259.93	560.79	179.20	570.13	489.87	573.19	121.31							586.53	396.05			625.70	392.79	639.14	192.88	638.13	415.82	644.44	104.59			675.79	119.97	677.45	135.17	681.33	37.87										
27.40	469.55	24.19	349.42	24.78	364.24	49.12	352.35	84.16	404.99													86.54	358.52					87.65	110.52	100.69	327.68	106.57	453.15	126.49	483.46	145.50	343.48							182.28	215.00	188.00	460.48	198.55	176.83	213.78	187.81	212.04	507.06	235.12	338.73			250.34	452.27			293.43	442.79	296.19	79.83	301.59	362.35	312.93	179.25	325.04	153.90			318.68	213.73			333.49	414.47	334.32	509.30	340.62	85.22	350.28	174.66	343.69	142.64	358.07	266.07	356.69	432.70	372.90	298.02	384.47	420.91	402.41	136.32									394.09	190.50			439.26	377.76			462.94	5.42	460.23	207.04			470.00	277.48			480.66	437.15	485.08	124.56	512.64	504.39	549.58	81.24			558.24	259.91	560.86	178.64	570.59	490.24	573.76	121.00							586.69	395.76			625.85	393.34	638.55	193.50	638.47	415.50	644.52	105.49			676.44	119.89	677.96	135.25	681.58	42.23										
27.57	469.60	22.44	349.69	24.19	364.32	49.36	352.17	83.84	405.29													86.67	359.29					87.59	111.07	100.14	327.75	106.00	453.80	126.50	484.00	145.25	343.00							182.39	214.83	187.48	460.47	197.80	176.49	214.10	187.84	211.64	507.05	234.87	339.53			250.22	452.54			293.45	442.74	296.45	80.13	301.53	361.74	313.08	179.43	325.18	153.80			318.93	214.13			334.00	414.48	334.68	508.68	340.97	85.18	350.22	174.63	344.10	142.54	357.49	265.93	356.76	432.62	372.06	297.85	384.36	420.81	402.07	136.07									394.88	190.31			439.06	377.28			462.06	5.29	459.29	207.28			470.00	277.00			480.89	437.32	485.47	124.29	512.89	504.53	550.49	81.52			558.27	259.48	561.36	179.98	570.61	490.37	573.40	121.18							587.10	395.15			626.57	393.13	638.54	193.01	638.42	415.51	644.76	105.15			675.67	120.33	677.25	134.98	681.56	42.01										
26.78	469.85	22.82	350.52	23.42	363.60	49.17	351.59	84.16	405.51													86.29	359.33					87.22	111.15	100.45	327.38	105.44	452.86	126.44	484.00	145.00	342.74							182.01	215.39	187.02	460.77	197.79	176.56	213.89	188.68	211.77	506.68	235.45	340.06			250.36	452.56			292.89	443.05	296.83	80.33	300.96	361.05	312.74	178.82	325.02	153.61			318.84	213.95			333.52	414.49	333.33	508.32	340.92	85.61	350.52	174.23	344.69	141.63	356.05	265.14	355.74	432.20	372.05	297.73	383.72	420.32	397.50	134.46									394.28	189.83			438.00	377.00			461.97	5.42	459.17	206.82			470.33	277.66			480.79	436.47	486.09	123.87	513.05	504.35	550.00	81.90			558.09	258.82	561.27	180.54	570.52	489.72	573.78	119.82							587.41	394.87			626.70	392.18	638.50	192.98	638.50	415.48	645.19	105.41			675.47	120.83	677.15	135.47	681.88	42.02										
27.12	470.54	21.75	350.66	22.76	360.84	49.44	352.01	83.56	405.34													86.45	359.50					86.99	111.03	100.95	327.31	106.12	452.90	126.54	484.00	145.35	342.69							182.49	215.49	187.52	460.52	197.52	177.34	214.19	189.03	212.92	507.22	235.08	340.22			250.39	452.54			292.93	443.73	296.67	79.93	300.95	361.07	312.78	178.52	325.01	153.42			319.12	214.32			333.35	414.31	333.51	508.00	341.29	85.59	350.90	174.17	344.61	141.55	356.56	265.19	355.83	432.28	372.65	298.19	383.79	420.24	401.44	136.08									394.27	189.74			438.00	377.00			461.77	5.95	459.82	207.02			470.68	277.68			480.99	436.85	485.99	123.91	513.06	504.29	549.98	82.13			557.97	258.63	564.37	184.92	570.50	489.87	573.19	120.49							587.82	394.19			625.88	392.61	638.82	193.40	638.38	415.20	645.61	105.60			676.01	120.97	677.03	135.73	682.26	42.41										
27.79	470.91	22.44	350.91	23.39	360.72	48.98	352.16	82.93	404.64													86.00	359.44					87.22	110.32	101.24	328.05	106.25	453.95	126.66	484.70	145.69	341.69							182.50	215.00	188.54	461.49	198.39	177.33	214.05	189.69	212.93	507.73	235.96	338.87			251.08	452.81			293.13	443.90	296.54	81.22	301.30	361.06	312.69	178.18	325.52	152.91			318.73	214.55			334.00	414.48	333.45	508.00	341.88	85.72	349.78	173.86	344.96	142.16	356.61	265.35	356.03	433.02	372.91	298.65	383.87	419.75	401.73	136.59									393.87	189.34			438.95	378.11			461.87	6.29	459.72	207.63			471.24	278.01			480.89	436.68	485.35	124.29	513.30	504.65	550.43	81.56			557.65	259.03	562.90	182.82	570.61	490.09	574.33	121.16							587.36	394.53			626.69	392.83	638.63	193.82	638.62	414.81	644.88	105.53			676.45	121.01	677.70	135.66	682.54	42.38										
27.96	471.05	22.16	350.33	23.28	360.55	48.98	351.54	83.08	404.23													86.00	359.45					87.20	110.67	101.06	328.13	105.98	454.06	126.69	484.68	146.51	342.46							182.25	215.01	188.48	461.52	198.76	176.88	214.14	189.43	213.02	507.89	235.80	339.19			251.72	452.64			293.08	443.89	297.13	81.39	300.74	361.28	312.96	178.37	325.77	153.17			318.84	214.34			333.34	414.31	333.00	508.51	341.19	85.62	350.02	173.80	345.17	142.38	357.11	265.43	356.45	433.07	372.53	299.00	383.63	419.41	401.34	136.68									393.66	189.12			439.76	377.58			462.68	6.70	460.18	207.33			471.49	279.49			480.64	436.47	485.13	124.16	513.43	504.35	550.92	81.26			557.37	259.12	564.97	185.78	570.48	490.31	575.00	120.01							587.26	394.70			627.26	392.60	639.39	193.79	637.61	414.78	645.31	105.89			676.22	120.87	677.26	135.92	682.18	42.67										
27.76	470.79	22.43	350.61	22.56	357.92	48.68	351.59	82.87	404.97													86.31	359.31					86.88	110.32	101.22	328.25	105.80	454.00	126.35	484.30	145.81	341.60							182.00	215.51	187.61	461.81	198.51	177.16	213.70	189.46	213.27	507.44	235.33	339.11			251.68	452.90			293.05	443.94	296.56	81.68	300.70	360.64	313.53	178.00	325.96	153.40			318.65	214.14			332.48	414.00	332.53	508.49	341.38	85.98	350.33	173.70	345.05	142.75	356.19	265.52	356.29	432.78	372.36	299.32	384.21	419.09	401.32	136.87									393.19	189.48			438.51	376.49			463.40	7.18	460.70	207.16			471.60	279.20			480.54	436.73	485.48	123.92	513.17	504.68	550.76	80.93			557.34	259.22	561.31	180.32	570.40	490.36	573.77	120.46							587.08	394.56			627.55	393.48	638.58	193.29	637.38	414.80	645.22	105.78			674.67	120.85	676.17	135.54	681.96	42.62										
28.48	470.77	22.37	350.33	22.13	357.66	48.49	351.49	83.32	405.08													86.49	359.48					86.60	110.27	100.91	328.08	106.16	453.44	126.46	484.00	145.68	341.66							182.00	215.00	187.20	462.57	198.60	177.11	214.08	189.55	213.44	507.42	234.84	339.77			251.92	452.61			292.44	444.08	296.29	81.50	299.98	360.02	313.34	177.80	326.20	153.08			318.50	214.38			332.36	414.29	332.00	508.49	341.77	86.11	350.74	173.21	345.37	142.99	356.37	265.30	355.54	433.31	373.19	299.46	384.44	419.18	401.57	137.28									392.99	189.25			439.24	376.92			462.27	6.33	461.02	206.87			471.41	279.21			480.68	436.25	485.31	124.33	512.93	504.72	551.13	81.03			556.93	259.47	561.74	180.96	570.40	490.41	573.73	119.84							587.54	394.71			627.60	393.95	639.72	193.21	637.65	415.31	645.34	105.88			674.78	120.40	676.19	135.52	681.96	42.78										
28.78	471.49	21.92	349.83	22.27	357.10	48.17	350.70	82.88	405.48													86.30	359.64					86.67	109.86	101.63	327.90	106.30	453.25	126.53	484.00	145.52	341.51							182.00	215.35	188.22	462.38	199.39	177.77	214.66	189.53	212.98	507.61	234.56	338.77			251.60	452.72			292.76	443.75	295.52	81.69	300.71	360.29	313.87	177.69	326.35	152.87			318.40	213.92			333.69	414.66	332.32	508.67	341.84	85.94	351.16	172.26	345.04	142.48	356.36	265.77	355.31	433.06	374.42	299.44	384.80	418.99	402.35	137.62									392.75	189.89			438.39	376.82			462.25	6.33	461.28	207.32			471.52	280.00			480.95	436.00	486.20	123.99	513.12	504.54	551.22	81.17			557.57	258.98	562.09	182.27	569.99	491.77	574.30	119.27							587.27	395.23			627.20	393.64	640.00	193.51	638.02	415.73	646.19	105.87			675.34	120.62	676.81	135.38	682.10	42.51										
29.18	471.71	21.57	349.46	22.55	359.54	48.78	350.63	82.91	405.04													85.52	360.00					86.02	109.59	102.03	327.98	106.75	452.89	126.35	484.30	145.98	341.99							182.50	215.50	187.74	462.97	199.25	177.68	214.92	189.68	212.81	508.06	235.31	339.10			251.30	453.23			292.61	443.86	295.21	81.62	300.79	360.17	313.41	178.55	325.98	152.77			319.15	214.18			333.32	414.68	331.70	508.67	341.25	85.93	351.09	172.02	345.19	142.92	355.78	265.31	355.21	432.89	373.89	299.21	384.69	418.66	402.62	137.59									392.65	190.32			438.31	376.64			461.90	6.11	461.44	207.34			471.33	280.34			481.12	435.84	486.60	123.75	513.20	504.30	551.95	81.06			557.39	258.81	562.62	183.26	569.63	492.05	574.52	119.15							587.52	394.94			627.06	393.52	639.15	193.12	638.27	415.98	646.28	106.13			675.43	119.84	677.11	134.27	681.89	42.88										
28.99	471.26	22.14	349.61	22.29	356.84	48.50	351.99	82.76	405.32													85.35	359.71					86.25	109.39	101.93	327.94	107.06	453.29	126.31	484.33	147.01	342.03							183.49	216.00	187.29	463.00	199.39	178.82	214.26	190.15	212.79	509.08	235.21	339.45			251.90	453.17			292.52	443.39	295.39	82.58	301.23	359.81	312.68	177.53	325.58	152.49			319.89	214.33			332.69	415.34	331.54	509.00	341.53	85.69	350.62	172.11	344.89	142.99	356.20	265.57	356.40	433.61	373.16	298.87	384.43	418.13	402.84	137.04									392.88	190.53			438.17	376.81			461.54	6.39	462.07	208.45			470.68	279.67			481.22	435.72	486.89	123.80	513.30	504.27	552.13	80.81			556.51	258.24	563.44	185.37	569.16	491.14	575.41	119.56							587.25	394.43			626.91	392.75	639.29	194.00	637.51	416.53	646.20	107.13			675.39	119.49	677.12	133.88	681.81	43.30										
29.35	471.50	22.20	349.32	22.12	356.66	48.80	351.80	82.80	405.02													85.55	360.49					85.89	109.44	101.93	328.38	107.28	452.93	125.54	485.00	147.39	341.78							183.00	216.48	187.79	462.48	198.85	179.04	213.90	190.00	212.66	508.80	235.34	339.91			252.12	453.02			292.63	443.34	295.41	82.60	301.56	359.91	311.97	177.39	325.44	152.18			319.19	214.33			332.62	415.69	332.52	509.47	342.20	85.91	350.61	172.39	344.31	143.37	356.52	265.57	356.50	433.76	373.10	299.08	384.08	417.48	402.48	137.02									392.98	190.85			437.98	376.30			461.39	7.25	462.25	208.41			471.33	279.68			480.69	435.74	487.13	123.20	513.63	504.41	552.60	80.65			556.19	257.36	561.90	184.43	569.00	490.98	574.65	119.97							586.66	394.53			626.71	392.43	639.50	194.02	637.20	416.62	646.25	106.91			674.50	119.86	676.57	134.38	681.52	43.06										
28.46	470.65	22.09	348.91	22.83	356.41	48.54	351.79	82.62	405.60													85.70	359.70					86.48	109.64	101.53	328.52	107.48	452.46	126.67	485.31	147.39	342.22							183.50	215.50	188.02	462.98	198.69	178.66	213.73	190.82	212.93	509.61	234.98	339.98			252.84	453.43			291.85	443.03	295.38	82.25	301.63	360.06	311.27	177.44	325.48	152.32			319.34	214.60			331.69	415.67	332.34	509.71	343.18	86.59	350.69	172.72	343.88	143.72	355.72	265.46	357.03	434.04	373.12	299.13	383.14	417.04	402.94	136.83									392.92	191.12			439.00	376.00			460.52	7.44	461.63	208.43			471.33	280.67			480.70	434.95	487.25	122.93	513.68	504.69	553.32	80.60			557.20	256.99	561.03	183.48	569.50	489.99	574.85	118.16							586.52	395.04			625.75	392.48	639.49	194.97	636.02	416.72	646.31	106.73			674.36	119.28	675.93	134.76	680.86	42.69										
