Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	658093	1	OK	0.6685919	-0.0023287	-0.7319789	-0.1310964	7.170	25.418	-1320.199	0.1002087	0	Stray Markers	658093	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.189	-25.950	-1238.912
2	Port 2: NDI 8700340  s/n:34802401	658096	1	OK	0.6687446	-0.0028233	-0.7318566	-0.1309910	7.132	26.132	-1320.197	0.1023365	0	Stray Markers	658096	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.189	-25.931	-1238.890
2	Port 2: NDI 8700340  s/n:34802401	658099	1	OK	0.6688640	-0.0028271	-0.7317542	-0.1309530	7.101	26.903	-1320.235	0.1061046	0	Stray Markers	658099	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.234	-26.111	-1239.220
2	Port 2: NDI 8700340  s/n:34802401	658102	1	OK	0.6688584	-0.0045319	-0.7316235	-0.1316627	7.067	27.156	-1320.312	0.0928050	0	Stray Markers	658102	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.237	-26.144	-1239.288
2	Port 2: NDI 8700340  s/n:34802401	658105	1	OK	0.6686490	-0.0044252	-0.7318350	-0.1315543	7.005	27.765	-1320.295	0.1090897	0	Stray Markers	658105	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.219	-26.058	-1239.149
2	Port 2: NDI 8700340  s/n:34802401	658108	1	OK	0.6685473	-0.0020201	-0.7321711	-0.1302533	6.896	29.194	-1320.358	0.0998109	0	Stray Markers	658108	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.165	-25.806	-1238.712
2	Port 2: NDI 8700340  s/n:34802401	658111	1	OK	0.6687948	-0.0020469	-0.7319061	-0.1304713	6.810	29.892	-1320.395	0.1045265	0	Stray Markers	658111	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.101	-24.711	-1238.846
2	Port 2: NDI 8700340  s/n:34802401	658114	1	OK	0.6686650	-0.0022764	-0.7321262	-0.1298967	6.803	30.361	-1320.341	0.1001330	0	Stray Markers	658114	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.096	-25.328	-1238.038
2	Port 2: NDI 8700340  s/n:34802401	658117	1	OK	0.6686730	-0.0016382	-0.7321831	-0.1295442	6.751	31.032	-1320.351	0.1035046	0	Stray Markers	658117	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.130	-25.604	-1238.350
2	Port 2: NDI 8700340  s/n:34802401	658120	1	OK	0.6679946	0.0008449	-0.7328306	-0.1293899	6.670	31.825	-1320.351	0.1027884	0	Stray Markers	658120	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.151	-25.787	-1238.571
2	Port 2: NDI 8700340  s/n:34802401	658123	1	OK	0.6683494	0.0016814	-0.7326306	-0.1286804	6.626	32.691	-1320.432	0.1073842	0	Stray Markers	658123	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.163	-25.822	-1238.631
2	Port 2: NDI 8700340  s/n:34802401	658126	1	OK	0.6678592	0.0013118	-0.7329526	-0.1293943	6.599	32.882	-1320.345	0.1051624	0	Stray Markers	658126	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.131	-25.516	-1238.277
2	Port 2: NDI 8700340  s/n:34802401	658129	1	OK	0.6677719	0.0035311	-0.7330406	-0.1293049	6.539	33.914	-1320.398	0.1114368	0	Stray Markers	658129	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.090	-25.260	-1238.084
